flume,duration_DAP,runoffVolume_DAP,runoffPeak_DAP,runEventCode,dataType,runCalc_d,startTime,endTime,preName,missingRunDAPFlag,intervalNewHr
102,145.0,0.7794370999999999,2.3072597999999997,0,a,,1982-07-20 21:49:00,1982-07-21 00:14:00,a19820720-214900,,344.98333333333335
102,17.0,0.06398768,0.5439664,0,a,,1982-07-30 21:45:00,1982-07-30 22:02:00,a19820730-214500,,237.51666666666668
102,17.0,0.03186938,0.264541,0,a,,1982-07-31 15:56:00,1982-07-31 16:13:00,a19820731-155600,,17.9
102,21.0,0.11058143999999999,0.973201,0,a,,1982-08-03 18:01:00,1982-08-03 18:22:00,a19820803-180100,,73.8
102,14.0,0.023482299999999998,0.19766279999999997,0,a,,1982-08-11 15:33:00,1982-08-11 15:47:00,a19820811-153300,,189.18333333333334
102,23.0,0.6465722399999999,6.1684662,0,a,,1982-08-12 14:52:00,1982-08-12 15:15:00,a19820812-145200,,23.083333333333332
102,94.0,4.9877091,13.493267399999999,0,a,,1982-08-23 14:29:00,1982-08-23 16:03:00,a19820823-142900,,263.23333333333335
102,41.0,0.049149,0.2565654,0,a,,1982-08-29 22:41:00,1982-08-29 23:22:00,a19820829-224100,,150.63333333333333
102,67.0,3.0615128,10.4926384,0,a,,1982-09-10 15:35:00,1982-09-10 16:42:00,a19820910-153500,,280.21666666666664
102,62.0,9.61057514,48.2177344,0,a,,1982-09-11 13:04:00,1982-09-11 14:06:00,a19820911-130400,,20.366666666666667
102,37.0,0.7691196199999999,4.992242999999999,0,a,,1983-07-24 01:17:00,1983-07-24 01:54:00,a19830724-011700,,7571.183333333333
102,28.0,0.35429698,2.0192238,0,a,,1983-07-25 16:06:00,1983-07-25 16:34:00,a19830725-160600,,38.2
102,19.0,0.07583931999999999,0.6057138,0,a,,1983-07-28 05:13:00,1983-07-28 05:32:00,a19830728-051300,,60.65
102,24.0,1.7676850599999998,17.5502062,0,a,,1983-08-07 20:47:00,1983-08-07 21:11:00,a19830807-204700,,255.25
102,25.0,0.47678339999999997,4.0243252,0,a,,1983-08-09 14:32:00,1983-08-09 14:57:00,a19830809-143200,,41.35
102,8.0,0.0002413,0.0035051999999999995,0,a,,1983-08-17 04:34:00,1983-08-17 04:42:00,a19830817-043400,,181.61666666666667
102,16.0,0.0009702799999999999,0.005588,0,a,,1983-08-28 17:26:00,1983-08-28 17:42:00,a19830828-172600,,276.73333333333335
102,44.0,6.04025462,27.5011896,0,a,,1983-09-10 19:35:00,1983-09-10 20:19:00,a19830910-193500,,313.8833333333333
102,20.0,0.0084074,0.07020559999999999,0,a,,1983-09-15 14:31:00,1983-09-15 14:51:00,a19830915-143100,,114.2
102,40.0,3.39392006,22.0199966,0,a,,1983-09-20 14:16:00,1983-09-20 14:56:00,a19830920-141600,,119.41666666666667
102,112.0,0.0660146,0.7836915999999999,0,a,,1983-09-23 19:12:00,1983-09-23 21:04:00,a19830923-191200,,76.26666666666667
102,27.0,1.7812664399999998,22.113646399999997,0,a,,1983-09-27 15:30:00,1983-09-27 15:57:00,a19830927-153000,,90.43333333333334
102,32.0,0.8421217599999999,5.761100999999999,0,a,,1983-09-28 07:32:00,1983-09-28 08:04:00,a19830928-073200,,15.583333333333334
102,333.0,0.29299916,0.4747006,0,a,,1983-09-28 14:52:00,1983-09-28 20:25:00,a19830928-145200,,6.8
102,120.0,2.0298181399999997,4.951298199999999,0,a,,1983-09-30 04:59:00,1983-09-30 06:59:00,a19830930-045900,,32.56666666666667
102,26.0,0.4143629,1.1488673999999999,0,a,,1983-10-01 17:35:00,1983-10-01 20:54:00,a19831001-173500,0.0,34.6
102,122.0,2.6309675599999993,6.6391789999999995,0,a,,1983-10-02 06:37:00,1983-10-02 11:45:00,a19831002-063700,0.0,9.716666666666667
102,25.0,0.10752835999999999,0.813689,0,a,,1983-10-03 00:01:00,1983-10-03 00:26:00,a19831003-000100,,12.266666666666667
102,30.0,0.29935932,1.46431,0,a,,1984-07-03 23:20:00,1984-07-03 23:50:00,a19840703-232000,,6598.9
102,31.0,0.16948658,1.3012419999999998,0,a,,1984-07-14 16:04:00,1984-07-14 16:35:00,a19840714-160400,,256.23333333333335
102,30.0,0.57656476,4.246143399999999,0,a,,1984-07-20 15:34:00,1984-07-20 16:04:00,a19840720-153400,,142.98333333333332
102,32.0,0.40332406,2.3895557999999997,0,a,,1984-07-29 02:26:00,1984-07-29 02:58:00,a19840729-022600,,202.36666666666667
102,45.0,0.28048204,1.0590022,0,a,,1984-07-29 17:33:00,1984-07-29 18:18:00,a19840729-173300,,14.583333333333334
102,32.0,0.026377899999999996,0.09540239999999998,0,a,,1984-08-03 15:14:00,1984-08-03 15:46:00,a19840803-151400,,116.93333333333334
102,37.0,0.23860759999999998,1.2428474,0,a,,1984-08-10 14:41:00,1984-08-10 15:18:00,a19840810-144100,,166.91666666666666
102,45.0,1.7829910999999998,8.1166208,0,a,,1984-08-12 22:54:00,1984-08-12 23:39:00,a19840812-225400,,55.6
102,48.0,0.5699734599999999,1.4854428,0,a,,1984-08-13 22:30:00,1984-08-13 23:18:00,a19840813-223000,,22.85
102,98.0,14.151312819999998,59.43051359999999,0,a,,1984-08-15 17:17:00,1984-08-16 02:50:00,a19840815-171700,0.0,41.983333333333334
102,55.0,10.16585724,38.427558399999995,0,a,,1984-08-18 19:03:00,1984-08-18 19:58:00,a19840818-190300,,64.21666666666667
102,45.0,3.7930556599999994,21.005622199999998,0,a,,1984-08-25 19:06:00,1984-08-25 19:51:00,a19840825-190600,,167.13333333333333
102,53.0,0.7163917599999999,2.9486351999999996,0,a,,1984-08-30 14:13:00,1984-08-30 15:06:00,a19840830-141300,,114.36666666666666
102,69.0,22.857543819999997,80.7655992,0,a,,1984-09-01 14:18:00,1984-09-01 15:27:00,a19840901-141800,,47.2
102,32.0,0.6224981199999999,4.6305216,0,a,,1984-09-10 14:56:00,1984-09-10 15:28:00,a19840910-145600,,215.48333333333332
102,46.0,1.6454704199999999,7.849819199999999,0,a,,1984-09-10 22:27:00,1984-09-10 23:13:00,a19840910-222700,,6.983333333333333
102,321.0,1.7587061599999998,3.2993838,0,a,,1984-10-03 11:23:00,1984-10-03 16:44:00,a19841003-112300,,540.1666666666666
102,22.0,0.03996944,0.2187702,0,a,,1984-10-23 16:03:00,1984-10-23 16:25:00,a19841023-160300,,479.31666666666666
102,25.0,0.24408638,1.8953734,0,a,,1985-01-26 10:02:00,1985-01-26 10:27:00,a19850126-100200,,2273.616666666667
102,17.0,0.040386,0.6057138,0,a,,1985-07-06 14:59:00,1985-07-06 15:16:00,a19850706-145900,,3868.5333333333333
102,97.0,3.8936980799999996,12.2436382,0,a,,1985-07-14 17:43:00,1985-07-14 19:20:00,a19850714-174300,,194.45
102,23.0,0.014020799999999998,0.0741172,0,a,,1985-07-15 15:54:00,1985-07-15 16:17:00,a19850715-155400,,20.566666666666666
102,67.0,5.0225071,15.6402278,0,a,,1985-07-17 17:23:00,1985-07-17 18:30:00,a19850717-172300,,49.1
102,60.0,6.2121821399999995,28.140151999999997,0,a,,1985-07-30 18:24:00,1985-07-30 19:24:00,a19850730-182400,,311.9
102,30.0,2.8446374399999996,13.1403598,0,a,,1985-07-31 15:36:00,1985-07-31 20:51:00,a19850731-153600,0.0,20.2
102,16.0,0.00274066,0.023114,0,a,,1985-08-01 14:30:00,1985-08-01 14:46:00,a19850801-143000,,17.65
102,62.0,0.10124694,0.5439664,0,a,,1985-08-02 06:44:00,1985-08-02 07:46:00,a19850802-064400,,15.966666666666667
102,45.0,1.511427,10.679810999999999,0,a,,1985-08-02 16:36:00,1985-08-02 17:21:00,a19850802-163600,,8.833333333333334
102,14.0,0.0038125399999999997,0.0297942,0,a,,1985-08-06 19:56:00,1985-08-06 20:10:00,a19850806-195600,,98.58333333333333
102,33.0,1.0381487999999999,6.9801231999999995,0,a,,1985-09-02 16:31:00,1985-09-02 17:04:00,a19850902-163100,,644.35
102,33.0,0.12118085999999999,0.5439664,0,a,,1985-09-18 07:53:00,1985-09-18 08:26:00,a19850918-075300,,374.81666666666666
102,443.0,1.5723031799999998,1.8231611999999997,0,a,,1985-09-28 05:43:00,1985-09-28 13:06:00,a19850928-054300,,237.28333333333333
102,23.0,0.03048762,0.17777459999999998,0,a,,1985-10-08 01:33:00,1985-10-08 01:56:00,a19851008-013300,,228.45
102,607.0,1.93750438,3.3980882,0,a,,1985-10-16 06:14:00,1985-10-16 16:21:00,a19851016-061400,,196.3
102,126.0,5.80794622,33.9336888,0,a,,1985-11-26 02:01:00,1985-11-26 04:07:00,a19851126-020100,,969.6666666666666
102,18.0,0.02304034,0.2726182,0,a,,1986-06-24 23:13:00,1986-06-24 23:31:00,a19860624-231300,,5059.1
102,28.0,1.29468118,9.5841566,0,a,,1986-07-08 13:25:00,1986-07-08 13:53:00,a19860708-132500,,325.9
102,191.0,0.7496429,4.7095918,0,a,,1986-07-15 13:47:00,1986-07-15 16:58:00,a19860715-134700,,167.9
102,33.0,0.0058394599999999994,0.0132842,0,a,,1986-07-18 13:12:00,1986-07-18 13:45:00,a19860718-131200,,68.23333333333333
102,25.0,0.37906959999999995,3.0429708,0,a,,1986-08-01 14:03:00,1986-08-01 14:28:00,a19860801-140300,,336.3
102,53.0,13.787333359999998,51.9626342,0,a,,1986-08-10 15:57:00,1986-08-10 16:50:00,a19860810-155700,,217.48333333333332
102,48.0,2.77686516,8.4433156,0,a,,1986-08-14 02:03:00,1986-08-14 02:51:00,a19860814-020300,,81.21666666666667
102,24.0,0.07176769999999999,0.6577837999999999,0,a,,1986-08-17 18:12:00,1986-08-17 18:36:00,a19860817-181200,,87.35
102,40.0,4.09214066,17.7975006,0,a,,1986-08-29 14:11:00,1986-08-29 14:51:00,a19860829-141100,,283.5833333333333
102,33.0,1.16242592,9.2914216,0,a,,1986-09-09 14:53:00,1986-09-09 15:26:00,a19860909-145300,,264.03333333333336
102,28.0,0.3855339,2.7349957999999996,0,a,,1986-10-08 20:08:00,1986-10-08 20:36:00,a19861008-200800,,700.7
102,131.0,0.36916106,1.2047474,0,a,,1986-10-09 18:29:00,1986-10-09 20:40:00,a19861009-182900,,21.883333333333333
102,149.0,1.8644996999999999,9.702647599999999,0,a,,1987-07-29 12:45:00,1987-07-29 15:14:00,a19870729-124500,,7024.083333333333
102,9.0,0.00047751999999999994,0.0049022,0,a,,1987-08-03 01:37:00,1987-08-03 01:46:00,a19870803-013700,,106.38333333333334
102,12.0,0.01527302,0.1414272,0,a,,1987-08-04 04:01:00,1987-08-04 04:13:00,a19870804-040100,,26.25
102,23.0,0.07736332,0.5202935999999999,0,a,,1987-08-09 22:06:00,1987-08-09 22:29:00,a19870809-220600,,137.88333333333333
102,21.0,1.56963364,8.7210138,0,a,,1987-08-21 15:34:00,1987-08-21 19:30:00,a19870821-153400,0.0,281.0833333333333
102,32.0,1.3006832,9.466453,0,a,,1987-08-22 17:49:00,1987-08-22 18:21:00,a19870822-174900,,22.316666666666666
102,56.0,1.8776619799999998,5.3690774,0,a,,1987-08-24 15:04:00,1987-08-24 16:00:00,a19870824-150400,,44.71666666666667
102,13.0,0.0009702799999999999,0.005588,0,a,,1987-09-22 22:14:00,1987-09-22 22:27:00,a19870922-221400,,702.2333333333333
102,71.0,0.12347701999999999,0.8598662,0,a,,1988-04-13 22:10:00,1988-04-13 23:21:00,a19880413-221000,,4895.716666666666
102,49.0,0.00879856,0.013995399999999998,0,a,,1988-07-08 18:57:00,1988-07-08 19:46:00,a19880708-185700,,2059.6
102,19.0,0.00140716,0.006985,0,a,,1988-07-10 16:00:00,1988-07-10 16:19:00,a19880710-160000,,44.233333333333334
102,41.0,0.7270064199999999,5.284012799999999,0,a,,1988-07-24 19:40:00,1988-07-24 20:21:00,a19880724-194000,,339.35
102,24.0,0.041005759999999995,0.3240786,0,a,,1988-07-27 20:34:00,1988-07-27 20:58:00,a19880727-203400,,72.21666666666667
102,13.0,0.00446786,0.025222199999999997,0,a,,1988-08-03 19:20:00,1988-08-03 19:33:00,a19880803-192000,,166.36666666666667
102,14.0,0.078613,0.8289289999999999,0,a,,1989-07-10 14:51:00,1989-07-10 15:05:00,a19890710-145100,,8179.3
102,12.0,0.0015748,0.0125984,0,a,,1989-07-22 18:08:00,1989-07-22 18:20:00,a19890722-180800,,291.05
102,35.0,1.34306818,7.849819199999999,0,a,,1989-08-10 14:27:00,1989-08-10 15:02:00,a19890810-142700,,452.1166666666667
102,40.0,2.16770204,12.2436382,0,a,,1989-09-03 16:03:00,1989-09-03 16:43:00,a19890903-160300,,577.0166666666667
102,36.0,5.5734331,26.765986599999998,0,a,,1990-07-04 13:22:00,1990-07-04 13:58:00,a19900704-132200,,7292.65
102,56.0,11.42916688,25.939292799999997,0,a,,1990-07-05 16:55:00,1990-07-05 17:51:00,a19900705-165500,,26.95
102,28.0,2.89226752,20.287081599999997,0,a,,1990-07-11 21:44:00,1990-07-11 22:12:00,a19900711-214400,,147.88333333333333
102,10.0,0.74325734,4.951298199999999,0,a,,1990-07-14 14:53:00,1990-07-14 20:20:00,a19900714-145300,0.0,64.68333333333334
102,42.0,2.7331289,10.3072946,0,a,,1990-07-15 07:18:00,1990-07-15 08:00:00,a19900715-071800,,10.966666666666667
102,120.0,2.7084451799999996,21.187409999999996,0,a,,1990-07-19 10:45:00,1990-07-19 12:45:00,a19900719-104500,,98.75
102,101.0,1.0347121799999999,5.4980586,0,a,,1990-07-21 05:17:00,1990-07-21 06:58:00,a19900721-051700,,40.53333333333333
102,29.0,0.25653492,1.130554,0,a,,1990-08-01 15:32:00,1990-08-01 16:01:00,a19900801-153200,,272.56666666666666
102,36.0,4.42644276,24.427840399999997,0,a,,1990-08-03 20:46:00,1990-08-03 21:22:00,a19900803-204600,,52.75
102,46.0,19.646356439999998,58.937042399999996,0,a,,1990-08-12 02:00:00,1990-08-12 02:46:00,a19900812-020000,,196.63333333333333
102,20.0,0.34045652,2.4173434,0,a,,1990-08-13 13:33:00,1990-08-13 13:53:00,a19900813-133300,,34.78333333333333
102,18.0,0.5407964799999999,4.171492799999999,0,a,,1990-09-06 00:25:00,1990-09-06 00:43:00,a19900906-002500,,562.5333333333333
102,38.0,1.60220152,7.280198799999999,0,a,,1990-09-13 15:29:00,1990-09-13 16:07:00,a19900913-152900,,182.76666666666668
102,32.0,1.15136676,6.4486028,0,a,,1990-09-14 14:21:00,1990-09-14 14:53:00,a19900914-142100,,22.233333333333334
102,15.0,0.10294111999999998,0.9900412,1,a,,1991-07-19 17:04:00,1991-07-19 17:19:00,a19910719-170400,,7394.183333333333
102,18.0,0.12759436,0.7122413999999999,0,a,,1991-07-20 16:06:00,1991-07-20 16:24:00,a19910720-160600,,22.783333333333335
102,11.0,0.07030212,1.130554,0,a,,1991-07-26 14:48:00,1991-07-26 14:59:00,a19910726-144800,,142.4
102,44.0,16.46542046,81.9742328,0,a,,1991-08-02 12:43:00,1991-08-02 13:27:00,a19910802-124300,,165.73333333333332
102,19.0,0.7541666399999999,7.0296024,0,a,,1991-08-09 19:55:00,1991-08-09 20:14:00,a19910809-195500,,174.46666666666667
102,22.0,1.0734929,9.466453,0,a,,1991-08-14 17:32:00,1991-08-14 17:54:00,a19910814-173200,,117.3
102,39.0,8.391522460000001,36.76865899999999,0,a,,1991-08-27 14:14:00,1991-08-27 14:53:00,a19910827-141400,,308.3333333333333
102,23.0,0.93681296,6.7841368,0,a,,1991-09-09 13:54:00,1991-09-09 14:17:00,a19910909-135400,,311.01666666666665
102,12.0,0.04943602,0.5560314,0,a,,1992-05-21 20:27:00,1992-05-21 20:39:00,a19920521-202700,,6126.166666666667
102,23.0,0.44636181999999996,4.951298199999999,0,a,,1992-07-10 23:28:00,1992-07-10 23:51:00,a19920710-232800,,1202.8166666666666
102,22.0,0.64603122,7.179182999999999,0,a,,1992-07-11 12:11:00,1992-07-11 12:33:00,a19920711-121100,,12.333333333333334
102,44.0,7.152858439999999,32.153148800000004,0,a,,1992-07-29 14:19:00,1992-07-29 15:03:00,a19920729-141900,,433.76666666666665
102,33.0,3.7440260399999996,31.571564999999996,0,a,,1992-08-04 16:51:00,1992-08-04 17:24:00,a19920804-165100,,145.8
102,22.0,0.39824405999999996,2.5303226,0,a,,1992-08-11 20:37:00,1992-08-11 20:59:00,a19920811-203700,,171.21666666666667
102,50.0,8.252914659999998,27.926258599999997,0,a,,1992-08-12 20:15:00,1992-08-12 21:05:00,a19920812-201500,,23.266666666666666
102,28.0,1.4205965999999999,9.7622106,0,a,,1992-08-18 20:53:00,1992-08-18 21:21:00,a19920818-205300,,143.8
102,324.0,1.48031962,6.4486028,0,a,,1992-08-23 17:18:00,1992-08-23 22:42:00,a19920823-171800,,115.95
102,17.0,0.27485847999999996,2.5303226,0,a,,1992-08-24 14:42:00,1992-08-24 14:59:00,a19920824-144200,,16.0
102,20.0,0.17972532,1.6834103999999999,0,a,,1992-08-28 13:44:00,1992-08-28 14:04:00,a19920828-134400,,94.75
102,52.0,1.48822156,5.284012799999999,0,a,,1992-09-13 14:54:00,1992-09-13 15:46:00,a19920913-145400,,384.8333333333333
102,17.0,0.1470025,1.0241787999999998,0,a,,1993-01-07 02:02:00,1993-01-07 02:19:00,a19930107-020200,,2770.266666666667
102,169.0,0.16338803999999998,0.5202935999999999,0,a,,1993-01-10 20:00:00,1993-01-10 22:49:00,a19930110-200000,,89.68333333333334
102,16.0,0.03273044,0.2045716,0,a,,1993-01-13 13:03:00,1993-01-13 13:19:00,a19930113-130300,,62.233333333333334
102,19.0,0.03284982,0.17139919999999997,0,a,,1993-01-17 01:34:00,1993-01-17 01:53:00,a19930117-013400,,84.25
102,138.0,0.98729292,0.9900412,0,a,,1993-01-18 07:39:00,1993-01-18 09:57:00,a19930118-073900,,29.766666666666666
102,107.0,1.8135904799999998,2.7349957999999996,0,a,,1993-01-18 18:17:00,1993-01-18 20:04:00,a19930118-181700,,8.333333333333334
102,35.0,2.75613368,11.9747538,0,a,,1993-07-13 10:49:00,1993-07-13 11:24:00,a19930713-104900,,4214.75
102,25.0,1.3503402,10.430636999999999,0,a,,1993-08-07 16:02:00,1993-08-07 16:27:00,a19930807-160200,,604.6333333333333
102,108.0,0.78452218,5.6726582,0,a,,1993-08-14 12:52:00,1993-08-14 14:40:00,a19930814-125200,,164.41666666666666
102,26.0,0.60170822,4.9105566,0,a,,1993-08-28 08:12:00,1993-08-28 08:38:00,a19930828-081200,,329.53333333333336
102,27.0,1.0560938999999998,9.7622106,0,a,,1993-08-29 15:37:00,1993-08-29 16:04:00,a19930829-153700,,30.983333333333334
102,89.0,8.69540552,21.2786214,0,a,,1993-08-31 05:53:00,1993-08-31 07:22:00,a19930831-055300,,37.81666666666667
102,27.0,4.0539289,36.016819,0,a,,1993-09-11 16:37:00,1993-09-11 17:04:00,a19930911-163700,,273.25
102,8.0,0.01376172,0.1651508,0,a,,1993-09-12 19:56:00,1993-09-12 20:04:00,a19930912-195600,,26.866666666666667
102,9.0,0.04119118,0.5202935999999999,0,a,,1994-06-19 15:57:00,1994-06-19 16:06:00,a19940619-155700,,6715.883333333333
102,30.0,5.2966492999999994,25.1269246,0,a,,1994-06-20 15:22:00,1994-06-20 15:52:00,a19940620-152200,,23.266666666666666
102,16.0,0.21063711999999998,1.9691349999999999,0,a,,1994-07-28 14:00:00,1994-07-28 14:16:00,a19940728-140000,,910.1333333333333
102,35.0,8.68164126,51.2010914,0,a,,1994-08-25 19:00:00,1994-08-25 19:35:00,a19940825-190000,,676.7333333333333
102,164.0,1.7682082999999997,12.860705799999998,0,a,,1994-09-03 03:33:00,1994-09-03 06:17:00,a19940903-033300,,199.96666666666667
102,87.0,3.12872374,21.2786214,0,a,,1994-09-03 12:22:00,1994-09-03 13:49:00,a19940903-122200,,6.083333333333333
102,8.0,0.01100836,0.1651508,0,a,,1994-09-06 17:30:00,1994-09-06 17:38:00,a19940906-173000,,75.68333333333334
102,24.0,2.97128946,28.2474162,0,a,,1994-09-10 17:48:00,1994-09-10 18:12:00,a19940910-174800,,96.16666666666667
102,15.0,0.05751068,0.44203619999999993,0,a,,1995-08-13 14:03:00,1995-08-13 14:18:00,a19950813-140300,,8083.85
102,15.0,0.12940284,1.5282417999999998,0,a,,1995-08-15 14:22:00,1995-08-15 14:37:00,a19950815-142200,,48.06666666666667
102,18.0,0.18671539999999998,1.2047474,0,a,,1995-08-18 12:43:00,1995-08-18 18:41:00,a19950818-124300,0.0,70.1
102,34.0,0.3653282,1.7293082,0,a,,1995-08-23 14:43:00,1995-08-23 15:17:00,a19950823-144300,,116.03333333333333
102,22.0,1.56027882,13.923136999999999,0,a,,1995-09-07 17:36:00,1995-09-07 17:58:00,a19950907-173600,,362.31666666666666
102,22.0,0.45544485999999995,3.8090855999999995,0,a,,1995-11-06 07:51:00,1995-11-06 08:13:00,a19951106-075100,,1429.8833333333334
102,20.0,0.14895322,1.3814297999999998,0,a,,1996-07-08 23:02:00,1996-07-08 23:22:00,a19960708-230200,,5894.816666666667
102,12.0,0.032781239999999996,0.5805678,0,a,,1996-07-14 19:45:00,1996-07-14 19:57:00,a19960714-194500,,140.38333333333333
102,15.0,0.1683258,3.1067756,0,a,,1996-07-25 18:22:00,1996-07-25 18:37:00,a19960725-182200,,262.4166666666667
102,55.0,17.04123846,52.269009,0,a,,1996-08-18 15:44:00,1996-08-18 16:39:00,a19960818-154400,,573.1166666666667
102,51.0,3.2902982199999995,13.210793999999998,0,a,,1997-07-21 15:12:00,1997-07-21 16:03:00,a19970721-151200,,8086.55
102,22.0,0.25203657999999995,1.5067533999999998,0,a,,1997-08-01 19:57:00,1997-08-01 20:19:00,a19970801-195700,,267.9
102,159.0,6.74652956,12.3792996,0,a,,1997-09-14 18:31:00,1997-09-14 21:10:00,a19970914-183100,,1054.2
102,8.0,0.21979636,4.474565599999999,0,a,,1997-09-21 03:47:00,1997-09-21 03:55:00,a19970921-034700,,150.61666666666667
102,180.0,20.3563347,103.59595739999999,0,a,,1997-09-21 13:25:00,1997-09-21 16:25:00,a19970921-132500,,9.5
102,19.0,0.87545418,8.2790538,0,a,,1997-10-22 17:31:00,1997-10-22 17:50:00,a19971022-173100,,745.1
102,39.0,0.0113538,0.09701484279999999,0,a,,1998-07-18 15:02:00,1998-07-18 15:41:00,a19980718-150200,,6453.2
102,36.0,0.4509646048,3.0479999999999996,0,a,,1998-07-21 14:11:00,1998-07-21 14:47:00,a19980721-141100,,70.5
102,35.0,1.5192492601999998,10.16,0,a,,1998-07-28 17:35:00,1998-07-28 18:10:00,a19980728-173500,,170.8
102,34.0,1.1742701432,11.69330656,0,a,,1998-08-03 17:09:00,1998-08-03 17:43:00,a19980803-170900,,142.98333333333332
102,68.0,9.97211239,47.575723999999994,1,a,,1998-08-12 19:05:00,1998-08-12 20:13:00,a19980812-190500,,217.36666666666667
102,50.0,1.0221545215999999,6.07502722,0,a,,1998-09-16 15:13:00,1998-09-16 16:03:00,a19980916-151300,,835.0
102,15.0,8.3551025684,50.038,0,a,,1999-07-14 14:02:00,1999-07-14 22:02:00,a19990714-140200,0.0,7221.983333333334
102,88.0,0.6771625267999999,3.8099999999999996,0,a,,1999-07-15 05:58:00,1999-07-15 07:26:00,a19990715-055800,,7.933333333333334
102,28.0,0.7355212111999999,3.8099999999999996,0,a,,1999-07-22 15:31:00,1999-07-22 15:59:00,a19990722-153100,,176.08333333333334
102,38.0,2.8109890186,11.684,0,a,,1999-07-27 18:10:00,1999-07-27 22:00:00,a19990727-181000,0.0,122.18333333333334
102,38.0,6.8340572488,40.64,0,a,,1999-08-02 18:54:00,1999-08-02 19:32:00,a19990802-185400,,140.9
102,18.0,0.1682583884,2.54,0,a,,1999-08-16 17:26:00,1999-08-16 17:44:00,a19990816-172600,,333.9
102,58.0,7.884385221799999,30.987999999999996,0,a,,1999-08-28 18:14:00,1999-08-28 19:12:00,a19990828-181400,,288.5
102,26.0,0.9716703197999998,6.604,0,a,,1999-08-31 16:57:00,1999-08-31 17:23:00,a19990831-165700,,69.75
102,30.0,1.4578954839999998,17.018,0,a,,1999-09-02 16:15:00,1999-09-02 16:45:00,a19990902-161500,,46.86666666666667
102,36.0,0.5971485136,4.3180000000000005,0,a,,1999-09-03 16:10:00,1999-09-03 16:46:00,a19990903-161000,,23.416666666666668
102,54.0,6.858,51.308,0,a,,2000-06-29 12:11:00,2000-06-29 13:05:00,a20000629-121100,,7195.416666666667
102,35.0,13.208,70.612,0,a,,2000-07-30 16:13:00,2000-07-30 16:48:00,a20000730-161300,,747.1333333333333
102,34.0,11.43,63.75399999999999,0,a,,2000-08-10 15:44:00,2000-08-10 16:18:00,a20000810-154400,,262.93333333333334
102,46.0,0.7619999999999999,2.54,0,a,,2000-08-11 13:01:00,2000-08-11 13:47:00,a20000811-130100,,20.716666666666665
102,32.0,3.302,21.081999999999997,0,a,,2000-08-27 14:43:00,2000-08-27 15:15:00,a20000827-144300,,384.93333333333334
