flume,duration_DAP,runoffVolume_DAP,runoffPeak_DAP,runEventCode,dataType,runCalc_d,startTime,endTime,preName,missingRunDAPFlag,intervalNewHr
102,3.0,,,9,d,0.0,2007-08-14 20:08:15,2007-08-14 20:11:15,d20070814-200815,1.0,204.69166666666666
102,13.5,,,9,d,0.0,2007-09-06 18:26:45,2007-09-06 18:40:15,d20070906-182645,1.0,550.2583333333333
102,32.25,3.9578457176685333,45.92767143249512,1,d,1.0,2007-09-09 17:28:15,2007-09-09 18:00:30,d20070909-172815,,70.8
102,16.5,,,9,d,0.0,2007-12-01 01:10:30,2007-12-01 01:27:00,d20071201-011030,1.0,1975.1666666666667
102,41.25,,,9,d,0.0,2008-06-26 19:11:15,2008-06-26 19:52:30,d20080626-191115,1.0,5009.7375
102,43.75,0.20875756014138458,1.5813770808279513,1,d,1.0,2008-07-10 10:43:00,2008-07-10 11:26:45,d20080710-104300,,326.84166666666664
102,95.25,12.667363607883452,29.54139268398285,1,d,1.0,2008-07-19 21:28:00,2008-07-19 23:03:15,d20080719-212800,,226.02083333333334
102,93.75,7.223455345630645,40.611374688148494,1,d,1.0,2008-07-22 14:51:45,2008-07-22 16:25:30,d20080722-145145,,63.80833333333333
102,7.0,,,9,d,0.0,2008-07-23 19:46:00,2008-07-23 19:53:00,d20080723-194600,1.0,27.341666666666665
102,60.0,11.53818107843399,58.84984173774719,9,d,0.0,2008-07-25 14:37:00,2008-07-25 16:39:45,d20080725-143700,1.0,42.733333333333334
102,15.0,,,9,d,0.0,2008-08-02 20:10:15,2008-08-02 20:25:15,d20080802-201015,1.0,195.50833333333333
102,15.25,,,9,d,0.0,2008-08-31 14:31:00,2008-08-31 14:46:15,d20080831-143100,1.0,690.0958333333333
102,27.0,,,2,d,0.0,2009-06-01 13:02:45,2009-06-01 13:29:45,d20090601-130245,1.0,6574.275
102,26.5,,,9,d,0.0,2009-06-14 03:08:45,2009-06-14 03:35:15,d20090614-030845,1.0,301.65
102,93.0,6.3944884121418,26.169720458984372,1,d,1.0,2009-06-27 17:13:15,2009-06-27 18:46:15,d20090627-171315,,325.6333333333333
102,21.75,,,9,d,0.0,2009-07-05 14:19:30,2009-07-05 14:41:15,d20090705-141930,1.0,187.55416666666667
102,47.5,1.4374002449214458,11.346264195442199,1,d,1.0,2009-07-08 15:47:00,2009-07-08 16:34:30,d20090708-154700,,73.09583333333333
102,30.75,,,9,d,0.0,2009-07-09 15:59:00,2009-07-09 16:29:45,d20090709-155900,1.0,23.408333333333335
102,5.75,,,9,d,0.0,2009-07-10 16:37:15,2009-07-10 16:43:00,d20090710-163715,1.0,24.125
102,44.75,,,9,d,0.0,2009-07-16 19:51:00,2009-07-16 20:35:45,d20090716-195100,1.0,147.13333333333333
102,7.0,,,9,d,0.0,2009-08-12 23:40:30,2009-08-12 23:47:30,d20090812-234030,1.0,651.0791666666667
102,132.5,1.6370868548750876,,9,d,0.0,2009-08-13 08:09:30,2009-08-13 18:26:00,d20090813-080930,2.0,8.366666666666667
102,21.5,0.14292745012789965,1.5813770808279513,1,d,1.0,2009-08-23 14:26:45,2009-08-23 14:48:15,d20090823-142645,,236.0125
102,11.75,0.0,,9,d,0.0,2009-08-25 18:52:15,2009-08-25 21:48:45,d20090825-185215,2.0,52.06666666666667
102,8.25,,,9,d,0.0,2009-09-07 16:06:00,2009-09-07 16:14:15,d20090907-160600,1.0,306.2875
102,6.25,,,9,d,0.0,2009-09-13 21:07:15,2009-09-13 21:13:30,d20090913-210715,1.0,148.88333333333333
102,2.5,,,9,d,0.0,2009-10-20 12:38:45,2009-10-20 12:41:15,d20091020-123845,1.0,879.4208333333333
102,41.75,,,9,d,0.0,2010-01-20 02:51:30,2010-01-20 03:33:15,d20100120-025130,1.0,2198.170833333333
102,13.75,,,8,d,0.0,2010-02-20 14:37:00,2010-02-20 14:50:45,d20100220-143700,1.0,755.0625
102,23.5,,,2,d,0.0,2010-05-06 15:07:15,2010-05-06 15:30:45,d20100506-150715,1.0,1800.275
102,11.25,0.0,,2,d,0.0,2010-05-10 10:00:00,2010-05-10 15:24:30,d20100510-100000,3.0,90.4875
102,47.0,,,5,d,0.0,2010-05-11 10:27:45,2010-05-11 11:14:45,d20100511-102745,1.0,19.054166666666667
102,2.0,,,2,d,0.0,2010-06-24 15:06:00,2010-06-24 15:08:00,d20100624-150600,1.0,1059.8541666666667
102,2.25,,,9,d,0.0,2010-06-30 17:44:45,2010-06-30 17:47:00,d20100630-174445,1.0,146.6125
102,1.0,,,9,d,0.0,2010-07-02 14:13:15,2010-07-02 14:14:15,d20100702-141315,1.0,44.4375
102,20.5,,,9,d,0.0,2010-07-14 13:24:15,2010-07-14 13:44:45,d20100714-132415,1.0,287.1666666666667
102,2.25,,,9,d,0.0,2010-07-17 19:01:45,2010-07-17 19:04:00,d20100717-190145,1.0,77.28333333333333
102,15.25,,,9,d,0.0,2010-07-24 16:32:00,2010-07-24 16:47:15,d20100724-163200,1.0,165.46666666666667
102,55.0,3.7608559399843213,11.346264195442199,1,d,1.0,2010-07-25 13:07:15,2010-07-25 14:02:15,d20100725-130715,,20.333333333333332
102,48.75,17.092500782012937,83.44728050231933,1,d,1.0,2010-07-26 18:39:00,2010-07-26 19:27:45,d20100726-183900,,28.6125
102,29.0,10.467108798027038,69.84451341629028,1,d,1.0,2010-07-27 14:00:30,2010-07-27 14:29:30,d20100727-140030,,18.545833333333334
102,39.0,2.3256631404161454,14.0797607421875,1,d,1.0,2010-07-29 20:39:15,2010-07-29 21:18:15,d20100729-203915,,54.1625
102,20.75,0.7601567391306161,4.792210289835929,1,d,1.0,2010-07-30 18:23:30,2010-07-30 18:44:15,d20100730-182330,,21.0875
102,20.5,3.6824692517518995,43.235269761085505,1,d,1.0,2010-08-07 17:54:45,2010-08-07 18:15:15,d20100807-175445,,191.175
102,32.25,1.827292776107788,8.913693290948867,1,d,1.0,2010-08-28 14:20:45,2010-08-28 14:53:00,d20100828-142045,,500.09166666666664
102,13.25,0.15478785606101153,,9,d,0.0,2010-09-22 08:19:45,2010-09-22 16:26:45,d20100922-081945,2.0,593.4458333333333
102,9.0,,,2,d,0.0,2011-05-03 14:27:45,2011-05-03 14:36:45,d20110503-142745,1.0,5350.016666666666
102,2.5,,,2,d,0.0,2011-06-27 12:05:45,2011-06-27 12:08:15,d20110627-120545,1.0,1317.4833333333333
102,275.0,26.280057716369626,7.4583217024803155,1,d,1.0,2011-06-29 19:33:00,2011-06-30 00:08:00,d20110629-193300,,55.4125
102,34.5,,,9,d,0.0,2011-07-08 16:37:45,2011-07-08 17:12:15,d20110708-163745,1.0,208.49583333333334
102,6.5,,,9,d,0.0,2011-07-23 15:21:45,2011-07-23 15:28:15,d20110723-152145,1.0,358.15833333333336
102,7.5,,,9,d,0.0,2011-07-24 00:11:45,2011-07-24 00:19:15,d20110724-001145,1.0,8.725
102,13.5,0.1297085507772863,1.9235682025551795,1,d,1.0,2011-07-28 22:22:45,2011-07-28 22:36:15,d20110728-222245,,118.05833333333334
102,34.5,0.9662888832390308,3.178906390070915,1,d,1.0,2011-07-29 21:59:45,2011-07-29 22:34:15,d20110729-215945,,23.391666666666666
102,28.5,0.6827888499945401,3.6760201692581176,1,d,1.0,2011-08-13 23:05:45,2011-08-13 23:34:15,d20110813-230545,,360.525
102,20.5,0.28558312114328144,2.7215896457433697,1,d,1.0,2011-08-23 22:11:45,2011-08-23 22:32:15,d20110823-221145,,238.625
102,0.5,,,9,d,0.0,2011-08-31 18:07:45,2011-08-31 18:08:15,d20110831-180745,1.0,187.59166666666667
102,11.5,,,9,d,0.0,2011-09-05 04:58:45,2011-09-05 05:10:15,d20110905-045845,1.0,106.84166666666667
102,36.5,1.6990014910697937,15.058072817325591,1,d,1.0,2011-09-09 12:48:45,2011-09-09 13:25:15,d20110909-124845,,103.64166666666667
102,24.5,1.5705012798309326,14.0797607421875,1,d,1.0,2011-09-14 11:28:45,2011-09-14 11:53:15,d20110914-112845,,118.05833333333334
102,17.5,0.18145750323310494,2.303383734822273,1,d,1.0,2011-11-13 13:18:45,2011-11-13 13:36:15,d20111113-131845,,1441.425
102,10.5,,,9,d,0.0,2011-12-13 13:33:45,2011-12-13 13:44:15,d20111213-133345,1.0,719.9583333333334
102,67.5,,,2,d,0.0,2012-05-21 13:29:45,2012-05-21 14:37:15,d20120521-132945,1.0,3839.758333333333
102,52.5,4.385485100746155,18.792334949970243,1,d,1.0,2012-07-03 20:25:45,2012-07-03 21:18:15,d20120703-202545,,1037.8083333333334
102,24.5,2.031150434911251,16.878495252132414,1,d,1.0,2012-07-04 16:42:45,2012-07-04 17:07:15,d20120704-164245,,19.408333333333335
102,14.5,,,9,d,0.0,2012-07-07 21:46:45,2012-07-07 22:01:15,d20120707-214645,1.0,76.65833333333333
102,21.5,1.0725876577198505,9.691217446327208,1,d,1.0,2012-08-07 21:00:45,2012-08-07 21:22:15,d20120807-210045,,742.9916666666667
102,8.5,,,9,d,0.0,2012-08-15 23:14:45,2012-08-15 23:23:15,d20120815-231445,1.0,193.875
102,0.5,,,9,d,0.0,2012-08-24 15:35:45,2012-08-24 15:36:15,d20120824-153545,1.0,208.20833333333334
102,56.5,3.76142745912075,16.878495252132414,1,d,1.0,2012-09-03 18:13:45,2012-09-03 19:10:15,d20120903-181345,,242.625
102,14.5,,,9,d,0.0,2012-09-05 02:29:45,2012-09-05 02:44:15,d20120905-022945,1.0,31.325
102,33.5,5.119392883777618,30.70420627593994,1,d,1.0,2012-09-06 16:34:45,2012-09-06 17:08:15,d20120906-163445,,37.84166666666667
102,8.5,,,2,d,0.0,2013-05-07 09:57:45,2013-05-07 10:06:15,d20130507-095745,1.0,5824.825
102,44.5,1.3903954453766345,8.913695561885833,1,d,1.0,2013-07-07 15:31:45,2013-07-07 16:16:15,d20130707-153145,,1469.425
102,19.5,1.4889777652919292,15.058072817325591,1,d,1.0,2013-07-09 21:33:45,2013-07-09 21:53:15,d20130709-213345,,53.291666666666664
102,26.5,2.0322321578860283,12.223912447690964,1,d,1.0,2013-07-11 01:01:45,2013-07-11 01:28:15,d20130711-010145,,27.141666666666666
102,34.5,1.114074458926916,5.412501204013824,1,d,1.0,2013-07-19 12:45:45,2013-07-19 13:20:15,d20130719-124545,,203.29166666666666
102,10.5,0.08651489205658436,1.2748694755136967,1,d,1.0,2013-07-25 14:46:45,2013-07-25 14:57:15,d20130725-144645,,145.44166666666666
102,42.5,4.550874790549278,28.397988033294677,1,d,1.0,2013-08-02 12:49:45,2013-08-02 13:32:15,d20130802-124945,,189.875
102,28.5,0.7222888652235269,4.213580471277237,1,d,1.0,2013-08-12 16:12:45,2013-08-12 16:41:15,d20130812-161245,,242.675
102,15.5,1.9276593428105115,13.135057020187377,1,d,1.0,2013-08-29 11:48:45,2013-08-29 14:20:15,d20130829-114845,0.0,403.125
102,105.5,12.23966290950775,63.44701752662658,1,d,1.0,2013-09-12 18:57:45,2013-09-12 20:43:15,d20130912-185745,,340.625
102,9.5,,,2,d,0.0,2014-04-09 12:35:45,2014-04-09 12:45:15,d20140409-123545,1.0,5007.875
102,1.5,,,9,d,0.0,2014-07-03 15:09:45,2014-07-03 15:11:15,d20140703-150945,1.0,2042.4083333333333
102,13.5,0.0015452250350790563,0.006997245427919551,1,d,1.0,2014-07-11 20:08:45,2014-07-11 20:22:15,d20140711-200845,,196.95833333333334
102,22.5,0.6877148907631635,6.075024732947349,1,d,1.0,2014-07-12 20:30:45,2014-07-12 20:53:15,d20140712-203045,,24.141666666666666
102,16.5,0.06520723458379507,0.7698336273431777,1,d,1.0,2014-07-15 13:28:45,2014-07-15 13:45:15,d20140715-132845,,64.59166666666667
102,19.5,0.12204306218773125,1.5813770808279513,1,d,1.0,2014-07-25 16:39:45,2014-07-25 16:59:15,d20140725-163945,,242.90833333333333
102,51.5,4.500463396310806,13.135057020187377,1,d,1.0,2014-08-01 21:15:45,2014-08-01 22:07:15,d20140801-211545,,172.275
102,23.5,0.6370447043329477,7.4583217024803155,1,d,1.0,2014-08-12 20:20:45,2014-08-12 20:44:15,d20140812-202045,,262.225
102,19.5,0.05567461592145264,0.2660576287657022,1,d,1.0,2014-08-13 18:34:45,2014-08-13 18:54:15,d20140813-183445,,21.841666666666665
102,50.5,3.37712285220623,17.823803043365476,1,d,1.0,2014-08-15 16:29:45,2014-08-15 17:20:15,d20140815-162945,,45.59166666666667
102,112.5,1.279250207543373,3.6760201692581176,1,d,1.0,2014-08-16 19:01:45,2014-08-16 20:54:15,d20140816-190145,,25.691666666666666
102,28.5,0.9122296072542667,6.075024732947349,1,d,1.0,2014-08-17 18:55:45,2014-08-17 19:24:15,d20140817-185545,,22.025
102,168.5,17.286361587047576,35.54727609157562,6,d,0.0,2014-09-08 12:43:45,2014-09-09 03:35:15,d20140908-124345,1.0,521.325
102,17.5,0.008036565012298524,0.033528710668906565,1,d,1.0,2014-09-16 03:08:45,2014-09-16 03:26:15,d20140916-030845,,167.55833333333334
102,4.5,1.7263792615922284,12.223912447690964,1,d,1.0,2014-09-17 02:02:45,2014-09-17 04:01:15,d20140917-020245,0.0,22.608333333333334
102,19.5,0.3504448184743523,2.7215896457433697,1,d,1.0,2014-09-17 12:14:45,2014-09-17 12:34:15,d20140917-121445,,8.225
102,34.5,4.344422349706292,8.913695561885833,1,d,1.0,2014-09-17 19:33:45,2014-09-18 04:11:15,d20140917-193345,0.0,6.991666666666666
102,27.5,,,9,d,0.0,2014-10-08 16:07:45,2014-10-08 16:35:15,d20141008-160745,1.0,491.94166666666666
102,18.5,,,2,d,0.0,2015-04-21 15:54:45,2015-04-21 16:13:15,d20150421-155445,1.0,4679.325
102,7.5,,,9,d,0.0,2015-06-24 15:23:45,2015-06-24 15:31:15,d20150624-152345,1.0,1535.175
102,7.5,0.010693803732283413,0.1606596947647631,1,d,1.0,2015-07-24 19:52:45,2015-07-24 20:00:15,d20150724-195245,,724.3583333333333
102,25.5,1.1836811371147633,10.502051705121993,1,d,1.0,2015-07-30 17:11:45,2015-07-30 17:37:15,d20150730-171145,,141.19166666666666
102,25.5,0.22656884994357823,1.9235683917999267,1,d,1.0,2015-08-11 06:19:45,2015-08-11 06:45:15,d20150811-061945,,276.7083333333333
102,20.5,0.022516467166133224,0.1606596947647631,1,d,1.0,2015-09-04 12:54:45,2015-09-04 13:15:15,d20150904-125445,,582.1583333333333
102,14.5,0.006083759924513287,0.033528710668906565,1,d,1.0,2015-10-17 05:12:45,2015-10-17 05:27:15,d20151017-051245,,1023.9583333333334
102,19.5,0.21186583414673804,2.303383734822273,1,d,1.0,2015-10-21 04:53:45,2015-10-21 05:13:15,d20151021-045345,,95.44166666666666
102,32.5,,,2,d,0.0,2016-05-03 09:53:45,2016-05-03 10:26:15,d20160503-095345,1.0,4684.675
102,22.5,0.20483692940324544,2.303383734822273,1,d,1.0,2016-06-29 03:03:45,2016-06-29 03:26:15,d20160629-030345,,1360.625
102,28.5,0.5574228156358003,4.213580471277237,1,d,1.0,2016-06-30 17:31:45,2016-06-30 18:00:15,d20160630-173145,,38.09166666666667
102,60.5,4.710688951611519,18.7923379778862,1,d,1.0,2016-07-01 12:47:45,2016-07-01 13:48:15,d20160701-124745,,18.791666666666668
102,28.5,1.6038030564785002,15.058072817325591,1,d,1.0,2016-07-16 17:29:45,2016-07-16 17:58:15,d20160716-172945,,363.69166666666666
102,38.5,1.3641285583376883,6.780329686403274,1,d,1.0,2016-07-17 23:26:45,2016-07-18 00:05:15,d20160717-232645,,29.475
102,37.5,0.6890791561454535,2.7215896457433697,1,d,1.0,2016-08-02 11:02:45,2016-08-02 11:40:15,d20160802-110245,,370.9583333333333
102,24.5,1.0029215566813945,7.4583217024803155,1,d,1.0,2016-08-09 15:20:45,2016-08-09 15:45:15,d20160809-152045,,171.675
102,18.5,6.661592608713544,52.94660468101501,1,d,1.0,2016-09-12 15:01:45,2016-09-12 21:45:15,d20160912-150145,0.0,815.275
102,23.5,2.308070759475231,16.878495252132414,1,d,1.0,2016-09-29 15:59:45,2016-09-29 16:23:15,d20160929-155945,,402.2416666666667
102,19.5,0.4584067467600107,3.178906390070915,1,d,1.0,2016-10-02 19:15:45,2016-10-02 19:35:15,d20161002-191545,,74.875
102,8.5,,,2,d,0.0,2017-04-20 08:51:45,2017-04-20 09:00:15,d20170420-085145,1.0,4789.275
102,17.5,0.3268565962091088,3.178906390070915,1,d,1.0,2017-07-03 18:35:45,2017-07-03 18:53:15,d20170703-183545,,1785.5916666666667
102,16.5,0.004990426858421415,0.033528710668906565,1,d,1.0,2017-07-10 15:47:45,2017-07-10 16:04:15,d20170710-154745,,164.90833333333333
102,91.5,5.976424434781074,14.0797607421875,1,d,1.0,2017-07-13 17:13:45,2017-07-13 18:45:15,d20170713-171345,,73.15833333333333
102,9.5,0.022119523352012036,0.2660576287657022,1,d,1.0,2017-07-16 13:15:45,2017-07-16 13:25:15,d20170716-131545,,66.50833333333334
102,28.5,0.5602559514343738,3.178906390070915,1,d,1.0,2017-07-23 13:59:45,2017-07-23 14:28:15,d20170723-135945,,168.575
102,20.5,0.5003947153687477,3.6760201692581176,1,d,1.0,2017-07-27 19:08:45,2017-07-27 19:29:15,d20170727-190845,,100.675
102,62.5,30.66432862281799,66.60616335868835,1,d,1.0,2017-07-28 17:54:45,2017-07-28 18:57:15,d20170728-175445,,22.425
102,21.5,5.613191851973533,52.94660468101501,1,d,1.0,2017-07-30 14:55:45,2017-07-30 15:17:15,d20170730-145545,,43.975
102,26.5,2.587429502606392,15.956544804573058,1,d,1.0,2017-08-01 00:48:45,2017-08-01 01:15:15,d20170801-004845,,33.525
102,1.5,,,9,d,0.0,2017-08-01 12:49:45,2017-08-01 12:51:15,d20170801-124945,1.0,11.575
102,29.5,7.488064920902252,65.01140241622925,1,d,1.0,2017-08-10 16:34:45,2017-08-10 17:04:15,d20170810-163445,,219.725
102,159.5,18.43583115339279,29.54139268398285,1,d,1.0,2017-08-12 20:06:45,2017-08-12 22:46:15,d20170812-200645,,51.041666666666664
102,64.5,,,2,d,0.0,2018-05-03 09:00:45,2018-05-03 10:05:15,d20180503-090045,1.0,6322.241666666667
102,2.5,,,9,d,0.0,2018-06-16 17:44:45,2018-06-16 17:47:15,d20180616-174445,1.0,1063.6583333333333
102,1.5,,,9,d,0.0,2018-06-29 16:09:45,2018-06-29 16:11:15,d20180629-160945,1.0,310.375
102,6.5,,,9,d,0.0,2018-07-12 15:55:45,2018-07-12 16:02:15,d20180712-155545,1.0,311.7416666666667
102,11.5,,,9,d,0.0,2018-07-12 22:31:45,2018-07-12 22:43:15,d20180712-223145,1.0,6.491666666666666
102,34.5,0.5495094519108533,3.178906390070915,6,d,0.0,2018-07-15 07:57:45,2018-07-15 11:49:15,d20180715-075745,1.0,57.24166666666667
102,24.5,0.3094134110957384,2.7215896457433697,1,d,1.0,2018-07-20 16:28:45,2018-07-20 16:53:15,d20180720-162845,,124.65833333333333
102,1.5,,,9,d,0.0,2018-08-06 23:06:45,2018-08-06 23:08:15,d20180806-230645,1.0,414.225
102,3.5,,,9,d,0.0,2018-08-07 20:53:45,2018-08-07 20:57:15,d20180807-205345,1.0,21.758333333333333
102,3.5,,,9,d,0.0,2018-08-08 21:37:45,2018-08-08 21:41:15,d20180808-213745,1.0,24.675
102,18.5,,,9,d,0.0,2018-08-10 11:08:45,2018-08-10 11:27:15,d20180810-110845,1.0,37.458333333333336
102,14.5,,,9,d,0.0,2018-08-23 16:41:45,2018-08-23 16:56:15,d20180823-164145,1.0,317.2416666666667
102,1.5,,,9,d,0.0,2018-08-30 17:35:45,2018-08-30 17:37:15,d20180830-173545,1.0,168.65833333333333
102,32.5,1.0867534786462782,8.169419437646866,1,d,1.0,2018-09-02 22:11:45,2018-09-02 22:44:15,d20180902-221145,,76.575
102,85.5,6.1882222354412075,22.89651757478714,1,d,1.0,2018-09-19 18:06:45,2018-09-19 19:32:15,d20180919-180645,,403.375
102,164.5,,,9,d,0.0,2018-10-12 05:34:45,2018-10-12 08:19:15,d20181012-053445,1.0,538.0416666666666
102,35.5,4.214655002951622,38.05666749477386,1,d,1.0,2018-10-21 17:29:45,2018-10-21 18:05:15,d20181021-172945,,225.175
102,23.5,0.11310742199420928,1.2748694755136967,1,d,1.0,2018-10-22 18:24:45,2018-10-22 18:48:15,d20181022-182445,,24.325
102,25.5,3.1906933099031445,,1,d,1.0,2018-10-23 06:00:45,2018-10-23 17:26:15,d20181023-060045,2.0,11.208333333333334
102,4.5,,,9,d,0.0,2018-12-07 06:24:45,2018-12-07 06:29:15,d20181207-062445,1.0,1068.975
102,93.25,5.797991997003555,29.54139268398285,1,d,1.0,2018-12-07 13:32:45,2018-12-07 15:06:00,d20181207-133245,,7.058333333333334
102,186.5,,,18,d,0.0,2018-12-17 20:43:45,2018-12-17 23:50:15,d20181217-204345,1.0,245.62916666666666
102,157.5,,,18,d,0.0,2018-12-25 22:34:45,2018-12-26 01:12:15,d20181225-223445,1.0,190.74166666666667
102,2.5,,,9,d,0.0,2018-12-26 13:28:45,2018-12-26 13:31:15,d20181226-132845,1.0,12.275
102,11.5,,,2,d,0.0,2019-04-25 14:01:45,2019-04-25 14:13:15,d20190425-140145,1.0,2880.508333333333
102,18.5,,,9,d,0.0,2019-05-10 18:56:45,2019-05-10 19:15:15,d20190510-185645,1.0,364.725
102,12.5,0.0,,9,d,0.0,2019-05-12 04:58:45,2019-05-12 12:24:15,d20190512-045845,3.0,33.725
102,9.5,,,9,d,0.0,2019-06-29 15:40:45,2019-06-29 15:50:15,d20190629-154045,1.0,1155.275
102,71.5,,,9,d,0.0,2019-07-06 13:27:45,2019-07-06 14:39:15,d20190706-132745,1.0,165.625
102,31.5,,,9,d,0.0,2019-07-17 19:57:45,2019-07-17 20:29:15,d20190717-195745,1.0,269.30833333333334
102,7.5,,,9,d,0.0,2019-07-23 04:37:45,2019-07-23 04:45:15,d20190723-043745,1.0,128.14166666666668
102,81.5,0.0,,9,d,0.0,2019-07-29 15:44:45,2019-07-30 00:00:15,d20190729-154445,3.0,154.99166666666667
102,25.5,,,9,d,0.0,2019-07-30 16:59:45,2019-07-30 17:25:15,d20190730-165945,1.0,16.991666666666667
102,74.5,3.269234043359756,22.89651757478714,1,d,1.0,2019-08-03 16:02:45,2019-08-03 17:17:15,d20190803-160245,,94.625
102,8.5,,,2,d,0.0,2019-08-07 10:06:45,2019-08-07 10:15:15,d20190807-100645,1.0,88.825
102,90.5,,,9,d,0.0,2019-08-23 17:39:45,2019-08-23 19:10:15,d20190823-173945,1.0,391.40833333333336
102,4.5,,,9,d,0.0,2019-08-28 08:13:45,2019-08-28 08:18:15,d20190828-081345,1.0,109.05833333333334
102,43.5,,,9,d,0.0,2019-08-28 21:44:45,2019-08-28 22:28:15,d20190828-214445,1.0,13.441666666666666
102,16.5,,,9,d,0.0,2019-08-29 20:17:45,2019-08-29 20:34:15,d20190829-201745,1.0,21.825
102,26.5,,,9,d,0.0,2019-09-07 13:27:45,2019-09-07 13:54:15,d20190907-132745,1.0,208.89166666666668
102,13.5,,,2,d,0.0,2019-09-14 18:15:45,2019-09-14 18:29:15,d20190914-181545,1.0,172.35833333333332
102,17.5,,,9,d,0.0,2019-09-16 15:55:45,2019-09-16 16:13:15,d20190916-155545,1.0,45.44166666666667
102,7.5,10.817796725034713,,1,d,1.0,2019-09-24 01:11:45,2019-09-24 15:52:15,d20190924-011145,1.0,176.975
102,55.5,,,18,d,0.0,2019-09-25 06:38:45,2019-09-25 07:34:15,d20190925-063845,1.0,14.775
102,40.5,3.2402981430292126,,1,d,1.0,2019-11-19 13:52:45,2019-11-19 23:08:15,d20191119-135245,1.0,1326.3083333333334
102,42.5,0.22771747093647718,,1,d,1.0,2019-11-21 01:26:45,2019-11-21 09:52:15,d20191121-012645,1.0,26.308333333333334
102,99.5,6.174013739824295,,1,d,1.0,2019-11-27 12:36:45,2019-11-27 23:26:00,d20191127-123645,1.0,146.74166666666667
102,236.5,2.6165326952934262,6.780329686403274,1,d,1.0,2019-11-29 08:36:45,2019-11-29 12:33:15,d20191129-083645,,33.17916666666667
102,84.5,0.7126229058951139,2.7215896457433697,1,d,1.0,2019-12-08 23:37:45,2019-12-09 01:02:15,d20191208-233745,,227.075
102,22.5,0.0700415153056383,0.40176120474934574,1,d,1.0,2019-12-09 15:26:45,2019-12-09 15:49:15,d20191209-152645,,14.408333333333333
102,11.5,,,9,d,0.0,2019-12-27 10:24:45,2019-12-27 10:36:15,d20191227-102445,1.0,426.59166666666664
102,15.5,,,9,d,0.0,2020-01-10 03:32:45,2020-01-10 03:48:15,d20200110-033245,1.0,328.94166666666666
102,5.5,,,9,d,0.0,2020-02-10 16:34:45,2020-02-10 16:40:15,d20200210-163445,1.0,756.775
102,70.5,,,9,d,0.0,2020-03-18 17:01:45,2020-03-18 18:12:15,d20200318-170145,1.0,888.3583333333333
102,15.5,,,2,d,0.0,2020-03-26 12:35:45,2020-03-26 12:51:15,d20200326-123545,1.0,186.39166666666668
102,39.5,,,0,d,0.0,2020-06-15 13:55:45,2020-06-15 14:35:15,d20200615-135545,1.0,1945.075
102,10.5,,,0,d,0.0,2020-07-01 16:09:45,2020-07-01 16:20:15,d20200701-160945,1.0,385.575
102,9.5,,,0,d,0.0,2020-07-15 12:58:45,2020-07-15 13:08:15,d20200715-125845,1.0,332.64166666666665
102,39.5,,,0,d,0.0,2020-07-21 19:14:45,2020-07-21 19:54:15,d20200721-191445,1.0,150.10833333333332
102,18.5,,,0,d,0.0,2020-07-22 14:00:45,2020-07-22 14:19:15,d20200722-140045,1.0,18.108333333333334
102,51.5,0.0,,0,d,0.0,2020-07-23 07:15:45,2020-07-23 10:12:15,d20200723-071545,2.0,16.941666666666666
102,32.5,0.0,,0,d,0.0,2020-07-24 04:42:45,2020-07-24 08:40:15,d20200724-044245,2.0,18.508333333333333
